time,open,high,low,close,OnBalanceVolume,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,%K,%D,Histogram,MACD,Signal
2023-12-26T12:30:00+03:00,42676.76,42711.1,42150,42408.92,518660.84929000743,20.635152398416025,32.070349926153554,NaN,NaN,20.635152398416025,NaN,NaN,NaN,19.461230870989883,16.379641505997217,-64.8037548405469,-236.1978542822544,-171.3940994417075
2023-12-26T13:00:00+03:00,42408.91,42571.09,42361.11,42565.29,519912.46251000743,30.31193488535719,30.811134536135793,NaN,NaN,NaN,NaN,NaN,NaN,31.360155860631615,21.386346359353528,-54.33540287691761,-239.31335303785454,-184.97795016093693
2023-12-26T13:30:00+03:00,42565.3,42676.33,42553,42644.88,521422.85893000744,34.67764012838536,29.844466792395284,NaN,NaN,NaN,NaN,NaN,NaN,37.37030492501447,29.397230552211994,-38.160034542309916,-232.6779933388243,-194.5179587965144
2023-12-26T14:00:00+03:00,42644.87,42666.7,42567.78,42621.79,520782.56188000744,34.0119416853734,28.927860202672697,NaN,NaN,NaN,NaN,NaN,NaN,35.75737824195491,34.829279675867,-25.721381729372354,-226.66968595822982,-200.94830422885747
2023-12-26T14:30:00+03:00,42621.79,42754.73,42610.94,42685.55,521400.42427000747,37.57556417221841,28.160715196845505,NaN,NaN,NaN,NaN,NaN,NaN,41.1958369551005,38.10784004068996,-10.675696213134557,-214.29292449527566,-203.6172282821411
2023-12-26T15:00:00+03:00,42685.56,42736,42627.92,42707.42,521815.2216200075,38.796485997039284,28.681797266319588,NaN,NaN,NaN,NaN,NaN,NaN,57.046073234132116,44.66642947706251,2.566317332156416,-200.40933161694556,-202.97564894910198
2023-12-26T15:30:00+03:00,42707.41,42799.74,42668,42766.88,522414.7529000075,42.111506969659935,30.0061425644704,NaN,NaN,NaN,NaN,NaN,NaN,89.7867695218681,62.67622657036691,16.376712824145983,-182.5047579189195,-198.88147074306548
2023-12-26T16:00:00+03:00,42766.88,42766.88,42666.28,42675.25,521916.5843600075,38.63833864181548,31.185488399886612,NaN,NaN,NaN,NaN,NaN,NaN,76.45004002619864,74.42762759406628,20.13985868924709,-173.70664738150663,-193.84650607075372
2023-12-26T16:30:00+03:00,42675.26,42775.37,42623.9,42714.68,522649.7703400075,40.89728668458563,32.509351684716144,NaN,NaN,NaN,NaN,NaN,NaN,82.18906920893646,82.8086262523344,25.726353019354207,-161.68856479656097,-187.41491781591517
2023-12-26T17:00:00+03:00,42714.68,42827.68,42648.02,42775.56,523367.9337500075,44.306440956199275,33.6124588552852,NaN,NaN,NaN,NaN,44.306440956199275,NaN,91.1363636363631,83.25849095716607,33.47308690561488,-145.57355918389658,-179.04664608951146
2023-12-26T17:30:00+03:00,42775.56,42775.56,42543.5,42600,522760.7120600075,37.57544960031311,34.26567523852755,NaN,NaN,NaN,NaN,NaN,NaN,66.40302207531576,79.90948497353844,27.002380134677594,-145.29367092116445,-172.29605105584204
2023-12-26T18:00:00+03:00,42599.99,42650,42418.3,42650,523668.9103800075,40.35463783662547,35.26116533885941,NaN,NaN,NaN,NaN,NaN,NaN,73.78113563923972,77.1068404503062,26.292830503040534,-139.4300129270414,-165.72284343008192
2023-12-26T18:30:00+03:00,42650,42750.01,42250,42391.5,522547.75527000753,32.33861150350927,35.622527988887455,NaN,NaN,NaN,NaN,NaN,NaN,35.63628851375279,58.6068154094361,9.483782351357917,-153.86811549088452,-163.35189784224244
2023-12-26T19:00:00+03:00,42391.51,42434.2,42083,42285.45,520806.92752000754,29.729525099152227,35.85432261133219,NaN,NaN,NaN,NaN,NaN,NaN,27.186173927055517,45.53453269334935,-6.827574103175095,-171.88636547121132,-165.05879136803622
2023-12-26T19:30:00+03:00,42285.45,42350,42246.97,42319.42,521831.07105000754,31.632300877244504,36.6398332169628,NaN,NaN,NaN,NaN,NaN,NaN,31.747864854702446,31.523442431836926,-13.020608075026615,-181.3345514618195,-168.3139433867929
2023-12-26T20:00:00+03:00,42319.41,42350,42136.36,42258.64,520749.9106000075,30.06371876509526,36.62210349408694,NaN,NaN,NaN,NaN,NaN,NaN,23.58596981253684,27.506669531431616,-18.564071512034445,-191.51903277683596,-172.9549612648015
2023-12-26T20:30:00+03:00,42258.63,42270,41637.6,42009.99,517555.3040000075,24.673364579595855,35.90751238345912,NaN,NaN,NaN,NaN,NaN,NaN,31.291173702608134,28.875002789949153,-35.35691243589031,-217.1511018096644,-181.7941893737741
2023-12-26T21:00:00+03:00,42010,42147.04,41860,41886.87,516367.6236100075,22.520225136442093,35.08667548710689,NaN,NaN,22.520225136442093,NaN,NaN,NaN,20.945650712557452,25.274264742567492,-50.22871986731715,-244.58008920792054,-194.35136934060338
2023-12-26T21:30:00+03:00,41886.87,42180.1,41832.42,42163.53,517246.60629000753,36.0293442900121,34.976231209806436,NaN,NaN,NaN,NaN,NaN,NaN,44.19282737294968,32.143217262705086,-37.48934894841702,-241.21305552612466,-203.72370657770765
2023-12-26T22:00:00+03:00,42163.53,42306.45,42073.68,42280,518161.02666000754,40.715655147238316,35.11331472053494,NaN,NaN,NaN,NaN,NaN,NaN,53.97956439903204,39.70601416151306,-18.249150988710227,-226.53514531359542,-208.2859943248852
2023-12-26T22:30:00+03:00,42279.99,42285,42084.04,42109.11,517779.10900000756,36.49159237365368,34.71189224939163,NaN,NaN,NaN,NaN,NaN,NaN,39.620025544501324,45.93080577216102,-14.240013919857148,-226.08601172470662,-211.84599780484947
2023-12-26T23:00:00+03:00,42109.11,42198.77,42055,42157.5,518210.72698000754,38.439179919044186,34.697666626336535,NaN,NaN,NaN,NaN,NaN,NaN,43.686138746975054,45.761909563502805,-5.961183138516958,-219.29747672799567,-213.33629358947871
2023-12-26T23:30:00+03:00,42157.51,42234.04,42111.32,42135.13,517816.77777000755,37.86114437173237,34.480799318275594,NaN,NaN,NaN,NaN,NaN,NaN,41.806433180962465,41.704199157479614,0.057667804872011175,-213.2642088333887,-213.3218766382607
2023-12-27T00:00:00+03:00,42135.47,42328.05,42114.6,42328.04,518233.5985600076,45.475690900333085,34.56431717142801,NaN,NaN,NaN,NaN,NaN,NaN,60.67348588702616,48.72201927165455,18.08302428686082,-190.7180962796847,-208.8011205665455
2023-12-27T00:30:00+03:00,42328.05,42342.64,42251.1,42338.47,518709.70168000757,45.86196671702686,35.15621125119328,NaN,NaN,NaN,NaN,NaN,NaN,63.00464756699422,55.16152221166095,31.00224469988555,-170.04831469168857,-201.05055939157413
2023-12-27T01:00:00+03:00,42338.47,42591.89,42325.41,42474.72,519542.95904000755,50.7686289701322,35.90006776072947,NaN,NaN,NaN,NaN,NaN,NaN,75.25282944238185,66.31032096546743,48.002669139888184,-141.0472229667139,-189.04989210660207
2023-12-27T01:30:00+03:00,42474.73,42500,42400.57,42469.99,519179.27568000753,50.59718612393222,37.20425166218825,NaN,NaN,NaN,NaN,NaN,NaN,87.22610527198218,75.1611940937861,57.56350081899379,-117.09551608285983,-174.65901690185362
2023-12-27T02:00:00+03:00,42470,42520,42404.1,42422.47,518613.69512000756,48.8137162421929,38.56740817240544,NaN,NaN,NaN,NaN,NaN,NaN,82.24648691697513,81.57514054377972,59.09818859227306,-100.7862811615123,-159.88446975378537
2023-12-27T02:30:00+03:00,42422.46,42530.09,42416,42508.93,519025.76330000756,52.120547775757835,40.03085437944211,NaN,NaN,NaN,NaN,52.120547775757835,NaN,91.3066258684468,86.92640601913472,63.93738786075204,-79.9627349278453,-143.90012278859734
2023-12-27T03:00:00+03:00,42508.93,42541.1,42425.72,42464.59,518583.22946000757,50.32495836456248,41.478085779404054,NaN,NaN,NaN,NaN,NaN,NaN,86.6602395498221,86.73778411174801,62.10103542585344,-66.27382850628055,-128.374863932134
2023-12-27T03:30:00+03:00,42464.59,42467.89,42342.59,42353.79,518232.82748000755,46.05518026113984,43.00535832808576,NaN,NaN,NaN,NaN,NaN,NaN,68.6491895664084,82.2053516615591,51.793978380469454,-63.63239095654717,-115.42636933701662
2023-12-27T04:00:00+03:00,42353.8,42458,42300,42375.64,518655.64693000756,47.0099800812412,44.75462653842856,NaN,NaN,NaN,NaN,NaN,NaN,71.52619589977225,75.61187500533424,45.06532490380991,-59.094713207254244,-104.16003811106415
2023-12-27T04:30:00+03:00,42375.64,42485,42364.01,42457.98,519159.73374000756,50.56117741730835,45.79261461894972,NaN,NaN,NaN,NaN,NaN,NaN,75.05820559146261,71.74453035254776,44.689890085750335,-48.297675503876235,-92.98756558962657
2023-12-27T05:00:00+03:00,42457.98,42481.1,42325.35,42351.1,518809.3681300076,46.23028350068504,46.18651664419592,NaN,NaN,NaN,NaN,NaN,NaN,55.15096202201547,67.24512117108345,36.138774907217794,-47.81409695560433,-83.95287186282212
