time,open,high,low,close,OnBalanceVolume,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,%K,%D,Histogram,MACD,Signal
2023-12-08T14:00:00+03:00,43349.99,43729.73,43349.99,43653.82,646157.0088480018,57.26083770883689,46.74426474677589,NaN,NaN,NaN,NaN,NaN,NaN,88.2968718683991,52.51870271278579,25.046202262956427,-42.078905707836384,-67.12510797079281
2023-12-08T15:00:00+03:00,43653.82,43799.99,43512,43743.83,648413.3085580019,59.43243745036814,48.14980758183736,NaN,NaN,NaN,NaN,NaN,NaN,92.18795643283447,79.27655931644863,46.70183366889116,-8.747815884678857,-55.44964955357002
2023-12-08T16:00:00+03:00,43743.83,43760,43453.02,43571.75,646247.1842580019,53.80394351002528,48.83713725070851,NaN,NaN,NaN,NaN,NaN,NaN,68.25105370779978,82.91196066967778,47.35075688362014,3.7387965509551577,-43.611960332664985
2023-12-08T17:00:00+03:00,43571.74,44030.16,43566.02,43962.98,649114.2105180018,62.49941506002693,49.88981176967061,NaN,NaN,NaN,NaN,62.49941506002693,NaN,92.9214169810128,84.45347570721567,70.6402709965702,44.68837841304776,-25.951892583522437
2023-12-08T18:00:00+03:00,43962.99,43995.66,43749.16,43760.94,646726.5120980018,56.5767629437086,50.488903008404066,NaN,NaN,NaN,NaN,NaN,NaN,71.63298421596109,77.60181830159122,68.8774851697269,60.14496387863619,-8.732521291090709
2023-12-08T19:00:00+03:00,43760.94,43955.99,43748.6,43824.47,648805.3478780017,57.92687923248848,50.98593748712792,NaN,NaN,NaN,NaN,NaN,NaN,78.32697616589033,80.96045912095474,68.29588248911003,76.63733182029682,8.341449331186798
2023-12-08T20:00:00+03:00,43824.47,43857.01,43638.68,43735.82,647288.7324380018,55.34115748710117,51.577780123665335,NaN,NaN,NaN,NaN,NaN,NaN,68.98615472151369,72.98203836778838,58.617678883997556,81.61354793618375,22.99586905218619
2023-12-08T21:00:00+03:00,43735.82,43940.03,43735,43810.01,648518.3842080018,57.06831101849797,52.096971048424834,NaN,NaN,NaN,NaN,NaN,NaN,76.80336332792444,74.70549807177616,54.003716304062266,90.50051443226403,36.49679812820176
2023-12-08T22:00:00+03:00,43810.01,43970,43796.43,43945.11,649563.6542780017,60.094855306701135,52.90175841595987,NaN,NaN,NaN,NaN,NaN,NaN,91.038501253872,78.94267310110338,56.56984194055608,107.20910055389686,50.63925861334078
2023-12-08T23:00:00+03:00,43945.12,44400,43945.11,44363.99,651978.0729680017,67.69834260399281,54.39024305330979,NaN,NaN,NaN,NaN,NaN,NaN,97.26969444233816,88.37051967471155,81.48302974899114,152.4930457995797,71.01001605058856
2023-12-09T00:00:00+03:00,44363.99,44700,44229.14,44527.34,655900.5231880017,70.09160970885868,56.4505098751924,NaN,NaN,NaN,NaN,70.09160970885868,NaN,89.33473346099183,92.54764305240069,102.60388877779586,199.2648770228334,96.66098824503753
2023-12-09T01:00:00+03:00,44527.34,44573.33,44239.02,44260.54,654422.8633380017,62.010303025586985,57.806569770211794,NaN,NaN,NaN,NaN,NaN,NaN,72.85440731360808,86.48627840564605,92.55557615797005,212.3554584425001,119.79988228453004
2023-12-09T02:00:00+03:00,44260.54,44338,44120.62,44170.99,653080.5040280017,59.52939057155445,59.141304362387494,NaN,NaN,NaN,NaN,NaN,NaN,67.32287355611825,76.50400477690607,74.5985077791172,213.04801700842654,138.44950922930934
2023-12-09T03:00:00+03:00,44171,44281.23,44141.6,44177.03,654318.9698580017,59.64665954109915,59.92720751206049,NaN,NaN,NaN,NaN,NaN,NaN,61.261768431344926,67.14634976702376,58.55602910100552,211.64454560556624,153.08851650456072
2023-12-09T04:00:00+03:00,44177.04,44195.57,44043.61,44118.7,653141.5933380016,57.901742751780745,59.972986443699334,NaN,NaN,57.901742751780745,NaN,NaN,NaN,53.383374232144746,60.65600540653599,40.313147341862646,203.47995068188902,163.16680334002638
2023-12-09T05:00:00+03:00,44118.71,44204.63,44100.02,44120.01,653828.8462380016,57.931508002289746,59.86577719740803,NaN,NaN,NaN,NaN,NaN,NaN,53.48842804215012,56.0445235685466,25.361621219956675,194.8688298649722,169.50720864501554
2023-12-09T06:00:00+03:00,44120.01,44232.64,44106.19,44139.38,654376.4601680016,58.39987156859576,60.1940577730202,NaN,NaN,NaN,NaN,NaN,NaN,50.56173830226273,52.47784685885254,14.3515794965096,187.44668301565252,173.09510351914292
2023-12-09T07:00:00+03:00,44139.38,44276.71,44139.37,44231.98,655016.4757880016,60.65505146162847,60.062317515991744,NaN,NaN,NaN,NaN,NaN,NaN,55.902084197037944,53.31741684715027,11.029805783813885,186.8823607489103,175.8525549650964
2023-12-09T08:00:00+03:00,44231.97,44358.02,44222.42,44274.99,655940.1539780016,61.69377276597855,60.427818217582455,NaN,NaN,NaN,NaN,61.69377276597855,NaN,59.95458485659347,55.472802451964725,9.511165273549238,187.74151155703294,178.2303462834837
2023-12-09T09:00:00+03:00,44275,44332.64,44174.12,44200,655118.6449280016,58.779983674387665,60.48875424914668,NaN,NaN,NaN,NaN,NaN,NaN,52.888855387630485,56.24850814708731,1.6501411669994468,180.293022742233,178.64288157523356
2023-12-09T10:00:00+03:00,44200,44261.1,44093.82,44180.22,653903.0073780016,58.00182871958828,60.67880219432433,NaN,NaN,NaN,NaN,NaN,NaN,46.13678756476696,52.99340926966365,-6.2544660180547,170.82479905266518,177.07926507071988
2023-12-09T11:00:00+03:00,44180.21,44191.58,43720,43834.35,651178.5277780016,46.427768742591034,59.91876346033098,NaN,NaN,NaN,NaN,NaN,NaN,11.668367346938627,36.89800343311203,-34.568064463089826,133.8691844918576,168.43724895494742
2023-12-09T12:00:00+03:00,43834.34,43958.14,43731.48,43842,652716.9829080016,46.681198521834624,58.9606451185548,NaN,NaN,NaN,NaN,NaN,NaN,12.448979591836734,23.418044834514117,-51.54976950138632,104.00003707821452,155.54980657960084
2023-12-09T13:00:00+03:00,43842,43910.4,43814,43835.05,651998.4812480017,46.46613709016724,57.444059010424404,NaN,NaN,NaN,NaN,NaN,NaN,11.739795918367644,11.952380952381011,-61.352899788153366,78.85868184440915,140.2115816325625
2023-12-09T14:00:00+03:00,43835.04,43890,43753.37,43817.35,651185.0704480017,45.88633859304576,55.71511107358062,NaN,NaN,45.88633859304576,NaN,NaN,NaN,11.40824768846734,11.86567439955725,-66.68894642123072,56.8503986060241,123.53934502725483
2023-12-09T15:00:00+03:00,43817.35,43900,43741.52,43899.99,652076.1949980017,49.080981118051184,54.791588080185214,NaN,NaN,NaN,NaN,NaN,NaN,28.21071439766761,17.119586001500863,-62.389925193916014,45.5519385348598,107.94186372877581
2023-12-09T16:00:00+03:00,43900,44045.45,43881.45,43996.33,653134.6526080017,52.594521127866884,54.29624026277896,NaN,NaN,NaN,NaN,NaN,NaN,43.31055452807171,27.643172204735553,-51.26069063652646,43.86600043311773,95.1266910696442
2023-12-09T17:00:00+03:00,43996.33,44136.52,43755,43935.58,651402.4228180017,50.240330182602264,53.624359594314896,NaN,NaN,NaN,NaN,NaN,NaN,33.788909438576034,35.10339278810512,-46.34210687893295,37.199057470978005,83.54116434991096
2023-12-09T18:00:00+03:00,43935.57,44114.78,43861.1,44045.1,652753.3360580017,54.21883472820689,53.36129473548819,NaN,NaN,NaN,NaN,54.21883472820689,NaN,50.95451553242848,42.684659833025414,-34.602222356649094,40.28838640409958,74.89060876074868
