time,open,high,low,close,OnBalanceVolume,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,%K,%D,Histogram,MACD,Signal
2023-09-02T23:00:00+03:00,25833.4,25907.09,25817.84,25869.51,2709720.297964,39.756383979039626,37.097494075660805,NaN,NaN,NaN,NaN,NaN,NaN,33.6718789280506,27.925500274749194,-43.85500777056339,-226.92358828478973,-183.06858051422634
2023-09-03T03:00:00+03:00,25869.52,25907.53,25826.29,25863.91,2707881.4391340003,39.623646189485264,37.21829043905888,NaN,NaN,NaN,NaN,NaN,NaN,61.56704718328663,40.15045594287774,-28.80315835735331,-219.07252846091797,-190.26937010356465
2023-09-03T07:00:00+03:00,25863.91,25956.24,25863.9,25956.22,2709924.7393940003,43.00190892720664,37.79524186606023,NaN,NaN,NaN,NaN,NaN,NaN,75.7032532684708,56.980726459935994,-10.233383516859192,-203.06109949963866,-192.82771598277947
2023-09-03T11:00:00+03:00,25956.23,25956.3,25877.3,25943.38,2707672.593704,42.64447949191928,38.10877082772304,NaN,NaN,NaN,NaN,NaN,NaN,74.14168440255409,70.47066161810382,2.8807971462826174,-189.2267195499262,-192.10751669620882
2023-09-03T15:00:00+03:00,25943.39,26085.01,25807.32,25873.5,2703701.129634,40.66350037862768,38.37424714406215,NaN,NaN,NaN,NaN,NaN,NaN,65.64305259957433,71.82933009019972,8.241324587388704,-181.80586096197294,-190.04718554936164
2023-09-03T19:00:00+03:00,25873.5,26039.99,25800,26011.16,2707807.097824,45.9865280659141,38.91814078284272,NaN,NaN,NaN,NaN,45.9865280659141,NaN,82.38491942839767,74.05655214350868,21.686938998765356,-162.93851180090496,-184.62545079967032
2023-09-03T23:00:00+03:00,26011.16,26135,25927.94,25971.21,2704544.3581939996,44.73236961524297,39.625600195987715,NaN,NaN,NaN,NaN,NaN,NaN,79.55819032761299,75.8620541185283,28.11120377222491,-149.48644608438917,-177.59764985661408
2023-09-04T03:00:00+03:00,25971.21,26108.02,25877.66,25987.56,2707286.6565439994,45.38880072841862,40.54169634758881,NaN,NaN,NaN,NaN,NaN,NaN,74.1083501624377,78.6838199728161,33.326715396992114,-135.93925561037395,-169.26597100736606
2023-09-04T07:00:00+03:00,25987.56,26018.12,25912.21,25964.96,2704780.4975239993,44.60024761955166,41.09688248038838,NaN,NaN,NaN,NaN,NaN,NaN,55.548584424750636,69.73837497160042,34.94954189661533,-125.57904363659691,-160.52858553321224
2023-09-04T11:00:00+03:00,25964.97,26011.24,25865.57,25892.49,2701568.8057039995,42.07589451499631,41.47956769240866,NaN,NaN,NaN,NaN,NaN,NaN,34.77407208176469,54.81033555631766,30.973227744838397,-121.81205085216425,-152.78527859700264
2023-09-04T15:00:00+03:00,25892.49,25966.8,25717.04,25814.23,2695721.2664339994,39.47736723254255,41.679780226256455,NaN,NaN,NaN,NaN,NaN,NaN,23.2534213800361,37.858692628850456,23.25582713974876,-123.71549467231671,-146.97132181206547
2023-09-04T19:00:00+03:00,25814.24,25948.15,25810,25893.18,2698471.496283999,43.282813356248234,42.11183636757845,NaN,NaN,NaN,NaN,NaN,NaN,42.14278878361561,33.39009408180545,23.577915109288313,-117.49892792545506,-141.07684303474338
2023-09-04T23:00:00+03:00,25893.19,25920,25631.21,25826.02,2693751.818503999,40.92546058588826,42.191593933938634,NaN,NaN,NaN,NaN,NaN,NaN,38.66888981520097,34.68836665961754,19.54397668478336,-116.64687217876417,-136.19084886354753
2023-09-05T03:00:00+03:00,25826.03,25844.48,25562.62,25692.45,2690365.710323999,36.65014907900878,42.0578249831493,NaN,NaN,36.65014907900878,NaN,NaN,NaN,22.68248366469854,34.498054087838355,8.708555294391658,-125.30515474555796,-134.01371003994961
2023-09-05T07:00:00+03:00,25692.45,25756.72,25678.06,25735.56,2692845.6529239994,38.86979558818063,41.99449724094509,NaN,NaN,NaN,NaN,NaN,NaN,30.21419336804256,30.52185561598067,5.433563125801356,-127.22175613269792,-132.65531925849928
2023-09-05T11:00:00+03:00,25735.57,25812.09,25654,25783.68,2696388.140303999,41.340434842782415,42.117125001894884,NaN,NaN,NaN,NaN,NaN,NaN,38.62119570914444,30.5059575806285,7.376324330993157,-123.43491384475783,-130.811238175751
2023-09-05T15:00:00+03:00,25783.69,25915.49,25625.03,25759.37,2690006.2691239994,40.45097467631602,41.93491541254555,NaN,NaN,NaN,NaN,NaN,NaN,34.374017261259944,34.40313544614896,7.848503988013533,-121.00060819073406,-128.8491121787476
2023-09-05T19:00:00+03:00,25759.38,25845,25683.93,25683.93,2686479.3847739995,37.73749871534424,41.58441678564733,NaN,NaN,NaN,NaN,NaN,NaN,21.193962053181643,31.396391674528655,4.093313703504961,-123.73247004936638,-127.82578375287135
2023-09-05T23:00:00+03:00,25683.93,25802.73,25675,25792.1,2688485.4844539994,43.5814762712684,41.79284363512168,NaN,NaN,NaN,NaN,43.5814762712684,NaN,40.09224640972766,31.886741908056393,9.59357488092104,-115.83381515172005,-125.42739003264109
2023-09-06T03:00:00+03:00,25792.11,25870.51,25773.12,25782.86,2686376.6919539995,43.20839799193821,41.59440577269482,NaN,NaN,NaN,NaN,NaN,NaN,38.47793423949146,33.254714234133566,13.09194334054223,-109.0624608569633,-122.15440419750553
2023-09-06T07:00:00+03:00,25782.87,25792.25,25723.65,25728.93,2683811.2323039994,41.00218151351159,41.327963765428294,NaN,NaN,NaN,NaN,NaN,NaN,30.493215988265653,36.35446554582824,12.270323389208897,-106.8164999609944,-119.0868233502033
2023-09-06T11:00:00+03:00,25728.93,25777.2,25715.16,25733.29,2685819.7197839995,41.26329559142849,41.03328482707185,NaN,NaN,NaN,NaN,NaN,NaN,37.468715697036636,35.47995530826457,12.476054144382218,-103.49175566972553,-115.96780981410775
2023-09-06T15:00:00+03:00,25733.28,25778,25540,25588.02,2680073.9245939995,35.60844119625595,40.391012939693596,NaN,NaN,35.60844119625595,NaN,NaN,NaN,10.190136660724955,26.05068944867573,3.7374511850846517,-111.29599583275194,-115.0334470178366
2023-09-06T19:00:00+03:00,25588.01,26040,25372.51,25689.54,2691743.9728639997,41.62872608830335,40.35907233778695,NaN,NaN,NaN,NaN,NaN,NaN,47.495842634346836,31.718231664036143,5.591847987381158,-108.04363703361014,-113.6354850209913
2023-09-06T23:00:00+03:00,25689.54,25786.51,25655.02,25759.95,2694907.913634,45.438849499113054,40.78489249968485,NaN,NaN,NaN,NaN,NaN,NaN,58.044315270640965,38.57676485523759,11.99040880107016,-98.6474740196536,-110.63788282072376
2023-09-07T03:00:00+03:00,25759.95,25839.5,25724.78,25837.88,2696800.912844,49.377424527660615,41.220221869071445,NaN,NaN,NaN,NaN,NaN,NaN,69.71939654526682,58.419851483418206,21.354320715880263,-83.94498192587344,-105.2993026417537
2023-09-07T07:00:00+03:00,25837.88,25850,25745.94,25762.89,2694828.340234,45.94076000350245,41.578457541758176,NaN,NaN,NaN,NaN,NaN,NaN,58.48477130743533,62.08282770778104,22.278317549327227,-77.45140570509466,-99.72972325442188
2023-09-07T11:00:00+03:00,25762.89,25762.9,25691.07,25708.6,2692811.800064,43.576154069311634,42.073172183922665,NaN,NaN,NaN,NaN,NaN,NaN,50.351316124586035,59.51849465909606,19.134150526148304,-75.81203509673651,-94.94618562288481
2023-09-07T15:00:00+03:00,25708.6,25834.52,25615.38,25779.35,2697804.6132239997,47.37738546507005,42.680857175129056,NaN,NaN,NaN,NaN,NaN,NaN,60.95072585357072,56.59560442853069,21.54110972618534,-68.01979846515314,-89.56090819133848
