time,open,high,low,close,OnBalanceVolume,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,%K,%D,Histogram,MACD,Signal
2023-12-25T03:00:00+03:00,42991.5,43335.13,42720.43,43208.15,806376.0805649913,50.72727129409982,57.4071428130989,NaN,NaN,NaN,NaN,NaN,NaN,37.30521635603135,43.48146367226676,-83.53523924137613,259.35670806611597,342.8919473074921
2023-12-25T11:00:00+03:00,43208.15,43802.32,43045.43,43618,817149.8497949913,55.24523855892742,57.081480031897115,NaN,NaN,NaN,NaN,NaN,NaN,58.8960416381317,40.69779692981991,-70.126571752887,255.23373261638335,325.36030436927035
2023-12-25T19:00:00+03:00,43618.01,43720.96,43328.14,43576.13,807601.6958649913,54.69349804980068,56.673093810631585,NaN,NaN,NaN,NaN,NaN,NaN,56.69033746694321,50.96386515370208,-63.68442134336749,245.75477769006102,309.4391990334285
2023-12-26T03:00:00+03:00,43576.12,43592.68,42545,42774.12,795359.6229049913,45.350547354341415,55.569042803089054,NaN,NaN,NaN,NaN,NaN,NaN,14.44059296408302,43.34232402305263,-110.31166634079608,171.5496161074334,281.8612824482295
2023-12-26T11:00:00+03:00,42774.12,42827.68,42150,42391.5,780888.4730349913,41.69149679003904,54.18457778233805,NaN,NaN,41.69149679003904,NaN,NaN,NaN,10.741640201756015,27.29085687759407,-160.74159039377386,80.93429445601214,241.675884849786
2023-12-26T19:00:00+03:00,42391.51,42591.89,41637.6,42508.93,795185.2930249913,43.206048280569476,53.130934104388984,NaN,NaN,NaN,NaN,NaN,NaN,36.14637262710739,20.442868597648808,-178.63295466707885,18.384691515937448,197.0176461830163
2023-12-27T03:00:00+03:00,42508.93,42542,42098.69,42455.83,788244.6974149913,42.66636625945134,51.98801461089656,NaN,NaN,NaN,NaN,NaN,NaN,33.943564980751425,26.94385926987161,-185.66757074126238,-35.06681724356167,150.6007534977007
2023-12-27T11:00:00+03:00,42455.82,43220,42399.72,42980.65,804079.8908249913,49.39445962568606,51.15202906362134,NaN,NaN,NaN,NaN,NaN,NaN,57.12481072528378,42.404916111047534,-148.22394295172782,-34.679175191959075,113.54476775976875
2023-12-27T19:00:00+03:00,42980.64,43677,42862.56,43428.85,817495.3131649913,54.32410590174049,51.01548114712432,NaN,NaN,NaN,NaN,54.32410590174049,NaN,77.59703690868129,56.2218042049055,-89.41694748967946,1.7735833976694266,91.19053088734888
2023-12-28T03:00:00+03:00,43428.86,43787.57,42794.11,43049.17,805197.0575949913,49.890415496289776,50.439514653055475,NaN,NaN,NaN,NaN,NaN,NaN,61.14928088719454,65.29037617371988,-72.93213513463458,0.025361969055666123,72.95749710369024
2023-12-28T11:00:00+03:00,43049.17,43192.17,42401.01,42445.99,792192.3460149913,43.777632934138666,49.47516111268123,NaN,NaN,NaN,NaN,NaN,NaN,35.01949402183326,57.9219372725697,-97.93522911225828,-49.461539286632615,48.47368982562567
2023-12-28T19:00:00+03:00,42445.99,42745.97,42241.79,42563.76,802039.9037149913,45.18970351093076,48.659515500981925,NaN,NaN,NaN,NaN,NaN,NaN,41.59749919154909,45.92209136685896,-101.39887659617423,-78.27490591959213,23.123970676582108
2023-12-29T03:00:00+03:00,42563.76,42800,42088.92,42273.34,789783.4388449913,42.36403552957427,47.61994916588072,NaN,NaN,NaN,NaN,NaN,NaN,29.36823238109306,35.328408531491796,-116.99906982482446,-123.12486660444847,-6.125796779624007
2023-12-29T11:00:00+03:00,42273.35,43111,42106.64,42271.09,776630.2201449913,42.3419456611309,47.204483231908526,NaN,NaN,NaN,NaN,NaN,NaN,29.264292841568313,33.41000813807015,-120.7314261662269,-157.04007948740764,-36.308653321180735
2023-12-29T19:00:00+03:00,42271.09,42351.1,41300,42066.95,759442.7145949913,40.28929182467702,46.45891326980689,NaN,NaN,NaN,NaN,NaN,NaN,30.649557210908164,29.76069414452317,-129.4385727845206,-198.10686930183147,-68.66829651731088
2023-12-30T03:00:00+03:00,42066.94,42209.22,41820,41947.16,753888.6895249913,39.09170594721087,45.30508951182714,NaN,NaN,39.09170594721087,NaN,NaN,NaN,26.015750310544167,28.64320012100687,-135.1293419239333,-237.5799739222275,-102.4506319982942
2023-12-30T11:00:00+03:00,41947.16,42430,41520.3,42374.96,763146.8165049913,45.340388620994055,44.637010266912384,NaN,NaN,NaN,NaN,NaN,NaN,43.21325631037516,33.29285461060916,-103.37728294067463,-231.67223567413748,-128.29495273346285
2023-12-30T19:00:00+03:00,42374.97,42612.32,42079.97,42140.28,755052.3903749912,42.749419488409934,44.45121541934584,NaN,NaN,NaN,NaN,NaN,NaN,33.779149933469164,34.33605218479616,-91.86358826496965,-243.1244380646749,-151.26084979970526
2023-12-31T03:00:00+03:00,42140.29,42693,41965.84,42537.1,762112.0322049912,48.14535581241616,44.912205349515645,NaN,NaN,NaN,NaN,NaN,NaN,49.73126384383148,42.24122336255859,-53.12824475474264,-217.67115574313357,-164.54291098839093
2023-12-31T11:00:00+03:00,42537.1,42899,42352.76,42457.17,754082.2594649912,47.18074383879536,45.1961121751032,NaN,NaN,NaN,NaN,NaN,NaN,46.51808793320382,43.342833903501486,-29.665451048472335,-201.62472479898133,-171.959273750509
2023-12-31T19:00:00+03:00,42457.17,42719.8,42056,42283.58,745585.7580049911,45.068839712298484,45.36771742173514,NaN,NaN,NaN,NaN,NaN,NaN,39.53979184505368,45.263047874029645,-22.914702926895586,-200.6026524091285,-177.6879494822329
2024-01-01T03:00:00+03:00,42283.58,42775,42180.77,42492.46,752240.8401549911,48.08043952535689,45.273858843140204,NaN,NaN,NaN,NaN,NaN,NaN,47.936741478631724,44.66487375229641,-2.5320574598171675,-180.85302130700438,-178.32096384718722
2024-01-01T11:00:00+03:00,42492.46,42847.07,42452.58,42783.05,758126.0869549911,52.02133686140208,45.10937534025889,NaN,NaN,NaN,NaN,NaN,NaN,59.61842279815254,49.03165204061264,30.546617595250467,-140.13769185312412,-170.6843094483746
2024-01-01T19:00:00+03:00,42783.05,44184.1,42664.42,44179.55,772760.0570349911,65.55320803670807,46.228146236003106,NaN,NaN,NaN,NaN,NaN,NaN,99.8422384799419,69.13246758557538,140.35584989894767,4.760502925309993,-135.59534697363767
2024-01-02T03:00:00+03:00,44179.55,45643.75,44148.34,45455.53,798241.7666449911,73.03624236029519,48.3180469093,NaN,NaN,NaN,NaN,73.03624236029519,NaN,95.6668776978417,85.04251299197871,284.4907233433535,220.01805720555421,-64.4726661377993
2024-01-02T11:00:00+03:00,45455.52,45879.63,44833.33,45184.82,774978.2429149911,69.58262000095489,50.06039808715887,NaN,NaN,NaN,NaN,NaN,NaN,84.82825031716541,93.44578883164966,343.22990106384844,364.56471019201126,21.33480912816283
2024-01-02T19:00:00+03:00,45184.83,45399.84,44600,44946.91,758577.0696449911,66.60193320932908,51.791676492855636,NaN,NaN,NaN,NaN,NaN,NaN,79.63328915218054,86.70947238906255,346.6764353365662,454.6803532988706,108.0039179623044
2024-01-03T03:00:00+03:00,44946.91,45410.91,44862.11,45011.77,768018.8707749911,67.01675152432513,53.55416262594094,NaN,NaN,NaN,NaN,NaN,NaN,81.04956077237678,81.83703341390758,333.8178672235351,525.2762519917233,191.45838476818818
2024-01-03T11:00:00+03:00,45011.77,45500,40750,43000.01,719297.1908949912,47.36574261116752,54.05962339640455,NaN,NaN,NaN,NaN,NaN,NaN,43.86300766332081,68.1819525292927,178.12776872485242,414.1180956742537,235.9903269494013
2024-01-03T19:00:00+03:00,43000.01,43567.92,42000,42845.23,696266.1201749912,46.24226623008194,54.57037770232391,NaN,NaN,NaN,NaN,NaN,NaN,40.84563604002636,55.25273482524131,59.177302455658605,309.96195501897455,250.78465256331594
2024-01-04T03:00:00+03:00,42845.23,43273.08,42613.77,42763.08,685334.5853349912,45.62372627595787,54.5906161062499,NaN,NaN,45.62372627595787,NaN,NaN,NaN,39.24415601125233,41.317599904866505,-26.009694218439193,218.27253479026695,244.28222900870614
2024-01-04T11:00:00+03:00,42763.08,44329.99,42616.28,44051.1,703680.0050549912,55.64213988174467,55.51152470577381,NaN,NaN,NaN,NaN,NaN,NaN,64.35356936075313,48.14778713734395,1.9315706604508875,246.69669233426976,244.76512167381887
2024-01-04T19:00:00+03:00,44051.1,44729.58,43777.86,44151.1,722441.1138349912,56.31509024797761,56.095077165456765,NaN,NaN,NaN,NaN,NaN,NaN,66.30302770375252,56.633584358586,23.49364753750612,274.1321810957015,250.6385335581954
2024-01-05T03:00:00+03:00,44151.1,44284,42450,43777.47,705770.0008849913,53.075198517956174,56.51610964253968,NaN,NaN,NaN,NaN,NaN,NaN,59.019266496803915,63.225287853769856,9.647546371909982,262.69796652308287,253.0504201511729
2024-01-05T11:00:00+03:00,43777.48,44324.8,43100,43500.01,688670.0832549912,50.740638897166804,56.92123815574456,NaN,NaN,NaN,NaN,NaN,NaN,53.610299378317805,59.64419785962476,-19.55052329805389,228.61226602860552,248.1627893266594
2024-01-05T19:00:00+03:00,43500.01,44357.46,43100.46,44145.11,702974.3059449912,55.62758705253376,57.46032012197147,NaN,NaN,NaN,NaN,NaN,NaN,66.1862551490069,59.605273674709544,2.0798851790053163,250.76264580041607,248.68276062141075
2024-01-06T03:00:00+03:00,44145.12,44214.42,43397.05,43653.2,695608.0464549912,51.43706233073344,57.418586226923715,NaN,NaN,NaN,NaN,NaN,NaN,56.596674613958484,58.7977430470944,-18.131365123930067,226.01855421649816,244.14991934042823
2024-01-06T11:00:00+03:00,43653.2,43920.08,43527.27,43867.17,700667.7348049912,53.09235110395285,56.528525017441204,NaN,NaN,NaN,NaN,NaN,NaN,60.76793063047432,61.183620131146576,-18.419711819813045,221.1252795656619,239.54499138547496
2024-01-06T19:00:00+03:00,43867.17,44148.58,43611.19,43968.32,706076.8484049912,53.89244072443404,55.16111061487969,NaN,NaN,NaN,NaN,NaN,NaN,62.73980774441824,60.034804329617025,-13.363579478056238,222.84051703790465,236.20409651596088
2024-01-07T03:00:00+03:00,43968.32,44259.29,43833.4,44080,711821.4040449912,54.80895980349969,54.10584917220432,NaN,NaN,NaN,NaN,NaN,NaN,70.10526315789474,64.53766717759578,-4.520223726686936,230.55381685760221,235.07404058428915
2024-01-07T11:00:00+03:00,44080,44480.59,43880.65,44047.57,702824.6799249912,54.470360660627335,53.23930827586848,NaN,NaN,NaN,NaN,NaN,NaN,69.42252631578947,67.42253240603416,-2.9531540628589994,231.3825980057154,234.3357520685744
2024-01-07T19:00:00+03:00,44047.57,44269.92,43572.09,43929.02,694542.1088849913,53.17706461967237,52.25075921125042,NaN,NaN,NaN,NaN,NaN,NaN,66.92673684210519,68.81817543859648,-11.518114307359355,219.9381091843752,231.45622349173456
2024-01-08T03:00:00+03:00,43929.01,44341.8,43175,43974.55,709071.5320749913,53.632401757631094,52.698377721712106,NaN,NaN,NaN,NaN,NaN,NaN,72.33896789982347,69.56274368590606,-15.487190847845852,212.09723493192723,227.58442577977308
2024-01-08T11:00:00+03:00,43974.55,45333,43641.73,44963.04,732920.3385249913,62.221997761605884,53.83978711682096,NaN,NaN,NaN,NaN,NaN,NaN,87.16753381893864,75.47774618695577,43.845211745315055,282.3909404614169,238.54572871610185
2024-01-08T19:00:00+03:00,44963.04,47248.99,44793.97,46951.04,767356.6847749914,73.039284361823,55.79804126581136,NaN,NaN,NaN,NaN,73.039284361823,NaN,93.79140194082511,84.43263455319575,203.42991357576886,492.8331206858129,289.40320711004404
2024-01-09T03:00:00+03:00,46951.04,47150,46230,46825.51,752547.1456549914,71.64427641612208,56.94105101826688,NaN,NaN,NaN,NaN,NaN,NaN,91.17564320825849,90.7115263226741,282.14091565597965,642.0793516800186,359.93843602403894
2024-01-09T11:00:00+03:00,46825.52,47051.21,45450,46868.09,774377.8041449913,71.84074096999356,58.050026069839454,NaN,NaN,NaN,NaN,NaN,NaN,92.0629132379938,92.34331946235915,316.12101997022205,755.0897109868165,438.96869101659445
2024-01-09T19:00:00+03:00,46868.08,47972,44748.67,46110,741090.3355849914,63.41624735352208,58.78867241523702,NaN,NaN,NaN,NaN,NaN,NaN,61.7816091954023,81.67338854721821,268.4659782905337,774.5511638797616,506.0851855892279
2024-01-10T03:00:00+03:00,46110,46249.14,45622,45757.98,729684.5079549914,59.90342711673051,59.443157288063,NaN,NaN,NaN,NaN,NaN,NaN,54.55194866510392,69.46549036616669,197.4443151453372,752.8905795208993,555.4462643755621
2024-01-10T11:00:00+03:00,45757.98,45861.1,44300.36,45546.4,703794.0451149914,57.82994578513827,59.60046862610618,NaN,NaN,NaN,NaN,NaN,NaN,49.435063581405075,55.256207147303776,124.01251646550895,710.4619099574484,586.4493934919394
2024-01-10T19:00:00+03:00,45546.39,47695.93,44800,46653.99,756409.1666749914,64.71526947310997,60.54891199341879,NaN,NaN,NaN,NaN,NaN,NaN,72.52428601209084,58.837099419533295,136.82320571992148,757.4784006418413,620.6551949219198
2024-01-11T03:00:00+03:00,46654,46750,45618.1,46101.4,740892.3783249913,59.49592343887491,61.00631001734179,NaN,NaN,NaN,NaN,NaN,NaN,61.004794663331275,60.98804808560908,96.75680123836605,741.6011964698773,644.8443952315113
2024-01-11T11:00:00+03:00,46101.4,48969.48,46052,46783.78,785749.6692049913,63.41937585349733,61.686805383703465,NaN,NaN,NaN,NaN,NaN,NaN,62.27961784318864,65.26956617287027,104.24077789515343,775.145367600453,670.9045897052996
2024-01-11T19:00:00+03:00,46783.77,47022.07,45606.06,46339.16,758653.4188349913,59.38310810849796,62.0135302626319,NaN,NaN,NaN,NaN,NaN,NaN,54.60645303806384,59.29695518152794,68.97599688137461,757.1245858070179,688.1485889256433
2024-01-12T03:00:00+03:00,46339.16,46515.53,45742.49,46008.19,747509.7101149913,56.5004430992775,62.15853615110692,NaN,NaN,NaN,NaN,NaN,NaN,48.89463765514767,55.260236178800064,15.861428077356322,707.9753740223387,692.1139459449823
2024-01-12T11:00:00+03:00,46008.19,46267,44333.44,44462.01,721274.7879049913,45.41020605261971,61.60376053917458,NaN,NaN,NaN,NaN,NaN,NaN,22.21096629896041,41.90401899739066,-123.24470309225,538.0580670796699,661.3027701719199
2024-01-12T19:00:00+03:00,44462,44675.88,41500,42782.73,672325.4817649913,36.93143504207538,60.41083434520632,NaN,NaN,36.93143504207538,NaN,NaN,NaN,17.172949120956247,29.426184358354792,-317.16973780724925,264.84059791285836,582.0103357201076
2024-01-13T03:00:00+03:00,42782.74,43254.03,42436.12,43102.97,688508.8382749913,39.260531969756165,58.77072964578848,NaN,NaN,NaN,NaN,NaN,NaN,21.460262294028507,20.28139257131507,-406.96073933417193,73.3094115523927,480.27015088656464
2024-01-13T11:00:00+03:00,43102.97,43257,42505,43154.48,701534.4949649912,39.64661163382192,56.38553873664555,NaN,NaN,NaN,NaN,NaN,NaN,22.149868531678276,20.261026648887693,-442.9977285507308,-73.47700980184891,369.5207187488819
2024-01-13T19:00:00+03:00,43154.48,43185,42699.52,42847.99,694625.0335249912,38.09499884641736,53.989161767380914,NaN,NaN,NaN,NaN,NaN,NaN,18.046637784691804,20.55225620346621,-465.2906679305223,-212.09261616427102,253.1980517662513
2024-01-14T03:00:00+03:00,42847.99,43060,42562.56,43011.44,700430.9598949912,39.455825891793125,51.67595354750946,NaN,NaN,NaN,NaN,NaN,NaN,20.234875787872806,20.143794034747643,-446.7495059341766,-305.23883065146947,141.51067528270715
2024-01-14T11:00:00+03:00,43011.44,43079,42710,42904.38,693909.8170649912,38.85335957529802,49.9214615633506,NaN,NaN,NaN,NaN,NaN,NaN,18.80157654883602,19.027696707133558,-419.8313623801065,-383.278527692426,36.55283468768053
2024-01-14T19:00:00+03:00,42904.39,43010.84,41720,41732.35,678008.4773249913,32.9260519912618,47.99450619724569,NaN,NaN,32.9260519912618,NaN,NaN,NaN,3.1106583055312877,14.049036880746721,-456.08079947786075,-533.5481646596454,-77.46736518178466
2024-01-15T03:00:00+03:00,41732.35,42824.68,41718.05,42714.78,688220.2924249913,41.044956315991165,46.79557837802089,NaN,NaN,NaN,NaN,NaN,NaN,16.263247240771758,12.725160698379689,-391.49009259048773,-566.8299809198943,-175.3398883294066
2024-01-15T11:00:00+03:00,42714.78,42958.03,42163.32,42278.99,675812.0342949913,38.801330153842166,44.94458271235891,NaN,NaN,NaN,NaN,NaN,NaN,10.42897229793771,9.934292614746917,-356.6958907057532,-621.2097517115981,-264.5138610058449
2024-01-15T19:00:00+03:00,42278.99,43400.43,42249,42511.1,693461.8540949913,40.661815388785044,43.59928928020963,NaN,NaN,NaN,NaN,NaN,NaN,13.536417528395525,13.409545689034998,-298.964730709038,-638.2197743921424,-339.2550436831044
2024-01-16T03:00:00+03:00,42511.1,42946.05,42466.88,42791.13,701135.3829749913,42.9165221243974,42.13479972813106,NaN,NaN,NaN,NaN,NaN,NaN,23.381268256287903,15.782219360873713,-226.14394898793245,-621.93497991802,-395.7910309300875
2024-01-16T11:00:00+03:00,42791.14,43314.73,42050,43252.67,723952.6145849914,46.523225917940444,41.216236714519816,NaN,NaN,NaN,NaN,46.523225917940444,NaN,34.944861260923545,23.954182348535657,-135.5836984494747,-565.2706539919309,-429.6869555424562
2024-01-16T19:00:00+03:00,43252.45,43578.01,42834.29,43137.95,709397.6291849914,45.749475937510695,40.448310488679326,NaN,NaN,NaN,NaN,NaN,NaN,34.36018460247529,30.89543803989558,-75.11855478090604,-523.5851490185887,-448.46659423768267
2024-01-17T03:00:00+03:00,43137.94,43198,42619.6,42655.94,702073.4405449914,42.547579493607635,40.24383716303561,NaN,NaN,NaN,NaN,NaN,NaN,36.39747093718917,35.234172266862664,-59.9545031666222,-523.4097231959604,-463.4552200293382
2024-01-17T11:00:00+03:00,42655.95,42926.02,42365.58,42482.79,688117.7914849914,41.42596170506776,40.56487478182078,NaN,NaN,NaN,NaN,NaN,NaN,41.11593797716071,37.29119783894172,-54.13185098000258,-531.1200337543414,-476.98818277433884
2024-01-17T19:00:00+03:00,42482.8,42876.48,42200.69,42776.1,700104.1676649915,44.11356694525937,40.91152013721386,NaN,NaN,NaN,NaN,NaN,NaN,56.88563194907397,44.79968028780795,-24.577675128255578,-507.7102766846583,-483.13260155640273
2024-01-18T03:00:00+03:00,42776.09,42922,42502.19,42915.33,706274.5334149915,45.394387336543296,41.322075544551105,NaN,NaN,NaN,NaN,NaN,NaN,64.37127680165162,54.124282242628766,8.524673118825035,-472.47676015787147,-481.0014332766965
2024-01-18T11:00:00+03:00,42915.32,42930,42353.8,42619.32,696120.8655249914,43.13114493273773,41.68180026500256,NaN,NaN,NaN,NaN,NaN,NaN,48.456418417600226,56.571109056108604,14.320237835230103,-463.1011359826589,-477.421373817889
2024-01-18T19:00:00+03:00,42619.31,42619.32,40683.28,41327.5,668537.3827549914,34.94324616528846,41.359473141680795,NaN,NaN,NaN,NaN,NaN,NaN,22.25492532982352,45.02754018302512,-60.88627994921893,-553.5292237544127,-492.64294380519374
2024-01-19T03:00:00+03:00,41327.51,41576,40752.26,41284.25,657537.5574349915,34.70569834130043,41.063211624966684,NaN,NaN,NaN,NaN,NaN,NaN,20.760830889236665,30.490724878886805,-103.10129117810209,-621.5195577778213,-518.4182665997192
