time,open,high,low,close,RSI Smoothed,Moving Average RSI,Plot,K,D,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
2024-04-22T05:48:00+03:00,3142.51,3146.3,3141.4,3144.75,46.87531052340633,39.60494815186363,NaN,80.22412573761143,82.98771296914975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T05:51:00+03:00,3144.74,3146.69,3142.4,3146.2,50.12503361588184,41.708965244667276,NaN,92.80145781278198,84.78064293180059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T05:54:00+03:00,3146.2,3148.47,3144.08,3146.2,52.22329492055645,43.81183117984511,NaN,98.90778049260307,90.64445468099882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T05:57:00+03:00,3146.2,3148,3145.2,3148,55.08895137954281,46.06725521978465,NaN,100,97.23641276846168,51.10301237906722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:00:00+03:00,3147.99,3149.33,3145.6,3148.24,57.12951547808711,48.27970727144514,NaN,100,99.63592683086767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:03:00+03:00,3148.24,3154.61,3148.23,3154.15,62.638048276041054,51.15137547236432,NaN,100,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:06:00+03:00,3154.14,3162,3154.01,3161.42,69.49569877645385,54.820240133182224,NaN,100,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:09:00+03:00,3161.43,3162.12,3156.95,3161.88,73.22191290313592,58.500574687172964,NaN,100,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:12:00+03:00,3161.87,3165.87,3161.6,3165.01,76.40986478756926,62.082432707252224,NaN,100,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:15:00+03:00,3165,3168.87,3160.6,3161.79,77.29910630975279,65.12576742775234,NaN,92.83716191564069,97.61238730521357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:18:00+03:00,3161.79,3163.3,3159.01,3161.6,77.83618372888499,67.66785068797887,NaN,85.25242563670655,92.69652918411576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:21:00+03:00,3161.6,3164,3160.39,3162.61,78.54028635628865,69.84233782164083,NaN,78.99111242814989,85.69356666016573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:24:00+03:00,3162.61,3165.5,3162.6,3165.49,79.94154463469245,71.86217918425115,NaN,83.23826813813709,82.49393540099784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:27:00+03:00,3165.49,3170.9,3165.14,3170.2,82.1597298889239,73.9216893251857,NaN,90.82300441707122,84.35079499445274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:30:00+03:00,3170.19,3170.2,3165.94,3169.06,83.19236413477276,75.7758242871031,NaN,93.44324699547802,89.16817318356213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:33:00+03:00,3169.07,3177.33,3167.99,3176.83,85.5818925626331,77.7370379422091,NaN,96.35892936985015,93.54172692746647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:36:00+03:00,3176.84,3179.3,3171.6,3172.8,86.17063753613135,79.42375786099355,NaN,85.39204953477584,91.731408633368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:39:00+03:00,3172.79,3188.24,3172.72,3188.23,89.0644795336423,81.3519021955233,NaN,89.0331201649257,90.26136635651726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:42:00+03:00,3188.23,3189.93,3185.42,3189.93,90.67182358011365,83.21588647244137,NaN,89.0331201649257,87.81942995487576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:45:00+03:00,3189.92,3203.45,3189.4,3203.01,92.60590621870317,85.09389042169373,NaN,100,92.68874677661715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:48:00+03:00,3203.01,3210.75,3199.2,3203.6,93.59744621604611,86.7946015805642,NaN,100,96.3443733883086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:51:00+03:00,3203.6,3210.46,3201.96,3205.6,94.25918572620662,88.2875184096927,NaN,100,100.00000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:54:00+03:00,3205.6,3209.21,3202.92,3203.9,94.57705138858076,89.5454250054703,NaN,95.50600432767403,98.50200144255803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T06:57:00+03:00,3203.91,3204.13,3188.6,3190.1,86.84898907616656,89.00613781960956,NaN,62.172670994340706,85.89289177400492,63.78708294026931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:00:00+03:00,3190.09,3202.08,3184.53,3201.67,87.4521893498481,88.69534812565728,NaN,38.995591272725036,65.55808886491327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:03:00+03:00,3201.67,3201.67,3196,3196,85.66880443600712,88.09003938772724,NaN,11.031576981784688,37.399946416283505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:06:00+03:00,3196,3197,3192.05,3195.94,84.38273407517357,87.34857832521651,NaN,11.809381972113615,20.61218340887447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:09:00+03:00,3195.94,3197.74,3190.52,3192.42,80.5088431398591,85.98063128814502,NaN,1.6531283603959537,8.164695771431438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:12:00+03:00,3192.41,3194.92,3187.91,3187.94,74.42192752349455,83.66889053521493,NaN,0.7778049903289282,4.746771774279517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:15:00+03:00,3187.94,3194.97,3184.96,3191.42,73.21233917157437,81.57758026248682,NaN,2.976590350647746,1.8025079004575606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:18:00+03:00,3191.42,3197.84,3190.4,3197.8,74.76836789398925,80.21573778878731,NaN,10.987782214210574,4.914059185062416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:21:00+03:00,3197.79,3198.87,3194.79,3197.26,75.63120192493719,79.29883061601728,NaN,18.31224221655589,10.758871593804736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:24:00+03:00,3197.27,3198.19,3194.5,3195.4,75.67968915594545,78.57500232400292,NaN,20.21269311728123,16.504239182682564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:27:00+03:00,3195.4,3195.41,3189,3190.44,71.17947093385582,77.0958960459735,NaN,12.201501253718405,16.90881219585184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:30:00+03:00,3190.44,3193.25,3187.6,3191.25,68.97249090941398,75.4712150186616,NaN,5.654396177953811,12.689530182984482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:33:00+03:00,3191.26,3195.42,3190.52,3190.53,66.82213299824892,73.74139861457905,NaN,0.7773549265807252,6.211084119417645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:36:00+03:00,3190.53,3190.61,3185.8,3186.32,61.70661866425357,71.33444262451395,NaN,0.7773549265807252,2.403035343705086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:39:00+03:00,3186.32,3189.34,3186.31,3188.1,59.93747812675498,69.05504972496216,NaN,3.0658550778518694,1.5401883103377727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:42:00+03:00,3188.1,3191.4,3187.2,3190.01,60.25454685319649,67.29494915060903,NaN,12.045952033510298,5.296387345980965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:45:00+03:00,3190.01,3193.1,3187.62,3190.2,60.59803736425857,65.95556679333893,NaN,21.5445232318613,12.21877678107449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:48:00+03:00,3190.2,3195.41,3190.2,3195.4,64.01315191519511,65.56708381771017,NaN,42.6807872496129,25.4237541716615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:51:00+03:00,3195.41,3199.47,3193.2,3193.36,64.99344428510993,65.45235591119012,NaN,50.6445867718632,38.28996575111247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:54:00+03:00,3193.37,3197.44,3192.67,3196.6,67.48113245201392,65.85811121935488,NaN,66.52150373905985,53.28229258684532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T07:57:00+03:00,3196.61,3197,3194,3194.21,67.77117249239859,66.24072347396363,NaN,58.92353703075392,58.696542513892325,64.74847140745274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:00:00+03:00,3194.2,3197.4,3194.2,3195.62,68.79659976474512,66.75189873211993,NaN,63.48737187283922,62.97747088088433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:03:00+03:00,3195.62,3198.66,3195.28,3198.65,71.16477053281059,67.63447309225806,NaN,71.4452170406249,64.61870864807268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:06:00+03:00,3198.66,3201.6,3198.65,3201.21,73.88908513338785,68.88539550048402,NaN,88.17439798666071,74.36899563337494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:09:00+03:00,3201.2,3204.26,3199.73,3203.02,76.3101826170549,70.3703529237982,NaN,100,86.53987167576186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:12:00+03:00,3203.01,3204.01,3201.05,3201.41,77.14883165176443,71.72604866939145,NaN,93.9167180732527,94.03037201997113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:15:00+03:00,3201.41,3205.75,3200.01,3205.6,79.34207013071872,73.24925296165691,NaN,93.9167180732527,95.9444787155018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:18:00+03:00,3205.61,3210,3204.96,3204.97,80.45768888015515,74.69094014535655,NaN,91.336908004194,93.05678138356647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:21:00+03:00,3204.96,3215,3204.39,3214.2,83.91853130609547,76.53645837750433,NaN,97.4201899309413,94.22460533612934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:24:00+03:00,3214.2,3215,3208.4,3211.14,85.04478288386645,78.23812327877675,NaN,88.28104315292414,92.34604702935314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:27:00+03:00,3211.15,3213.56,3208.95,3211.84,85.91995344658795,79.774489312339,NaN,81.57669976433425,89.09264428273325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:30:00+03:00,3211.84,3212.24,3208,3209.05,85.40937717164675,80.90146688420054,NaN,62.73694292866816,77.53156194864219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:33:00+03:00,3209.05,3210.2,3204.24,3206.35,81.03467446683837,80.9281084007281,NaN,44.3124007591658,62.87534781738941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:36:00+03:00,3206.35,3209.47,3204.71,3207.96,80.51286620044738,80.84505996067196,NaN,29.496557782791786,45.51530049020858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:39:00+03:00,3207.96,3212.66,3207.6,3212.65,82.11855708495186,81.09975938552795,NaN,32.07308464673576,35.29401439623112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:42:00+03:00,3212.65,3223.57,3212.65,3219.7,85.0914918732098,81.89810588306432,NaN,55.52953444776318,39.033058959096905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:45:00+03:00,3219.71,3227.82,3219.7,3226.81,88.0384374040386,83.12617218725917,NaN,79.62953088178578,55.74404999209491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:48:00+03:00,3226.8,3227.22,3217.56,3220.18,88.49393317841626,84.19972438549058,NaN,75.78358204852265,70.31421579269053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:51:00+03:00,3220.17,3220.51,3216.33,3219,88.59060564659056,85.07790063771058,NaN,56.481076677555336,70.63139653595458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:54:00+03:00,3219,3226.91,3216.48,3226.9,89.99977921234911,86.06227635263829,NaN,44.36758676154536,58.877415162541105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T08:57:00+03:00,3226.91,3231.29,3224.32,3227.66,90.9165038951617,87.03312186114297,NaN,53.35183365080102,51.4001656966339,71.40272109244358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T09:00:00+03:00,3227.66,3230,3222.77,3223.85,90.96844412249558,87.8201863134135,NaN,54.55847771551172,50.759299375952686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T09:03:00+03:00,3223.84,3229.2,3223.5,3229,91.7220601561699,88.60056108196478,NaN,51.948223327522044,53.28617823127826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T09:06:00+03:00,3229,3229,3222.2,3227.41,91.98972334793018,89.27839353515786,NaN,43.76378066703,50.090160570021254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T09:09:00+03:00,3227.4,3228.92,3223.67,3226.63,92.06644907700674,89.83600464352763,NaN,44.347616457572265,46.686540150708105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T09:12:00+03:00,3226.64,3227.1,3220.87,3221.71,84.91323253344163,88.85145022151043,NaN,25.738027428238595,37.94980818428028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T09:15:00+03:00,3221.71,3224.4,3220.58,3224.35,84.30462165652148,87.94208450851264,NaN,16.32157523024111,28.802406372017316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T09:18:00+03:00,3224.35,3228.5,3221.6,3227.6,85.1759088896061,87.38884938473133,NaN,14.609440044262106,18.889680900913927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T09:21:00+03:00,3227.61,3229.91,3226.07,3228.38,85.95483939527725,87.10204738684051,NaN,25.890693814209868,18.940569696237695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T09:24:00+03:00,3228.39,3234.27,3225.6,3228.83,86.58417467035004,86.99847284354242,NaN,33.33769484087441,24.612609566448796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-22T09:27:00+03:00,3228.82,3234.39,3228.36,3231.97,87.78270087343834,87.1553184495216,NaN,48.64692249935573,35.958437051480004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
